  51.80000 7.54881E+02 6.89851E+02   0.01476
  51.90000 7.48042E+02 6.84500E+02   0.01453
  52.00000 7.41360E+02 6.79267E+02   0.01430
  52.10000 7.34833E+02 6.74150E+02   0.01408
  52.20000 7.28455E+02 6.69145E+02   0.01386
  52.30000 7.22223E+02 6.64250E+02   0.01364
  52.40000 7.16133E+02 6.59462E+02   0.01343
  52.50000 7.10181E+02 6.54779E+02   0.01322
  52.60000 7.04364E+02 6.50197E+02   0.01301
  52.70000 6.98677E+02 6.45714E+02   0.01281
  52.80000 6.93118E+02 6.41328E+02   0.01261
  52.90000 6.87683E+02 6.37036E+02   0.01241
  53.00000 6.82370E+02 6.32836E+02   0.01221
  53.10000 6.77174E+02 6.28726E+02   0.01202
  53.20000 6.72093E+02 6.24704E+02   0.01183
  53.30000 6.67124E+02 6.20766E+02   0.01164
  53.40000 6.62264E+02 6.16913E+02   0.01146
  53.50000 6.57511E+02 6.13140E+02   0.01128
  53.60000 6.52861E+02 6.09447E+02   0.01110
  53.70000 6.48312E+02 6.05832E+02   0.01092
  53.80000 6.43862E+02 6.02292E+02   0.01075
  53.90000 6.39508E+02 5.98826E+02   0.01058
  54.00000 6.35248E+02 5.95432E+02   0.01041
  54.10000 6.31079E+02 5.92108E+02   0.01024
  54.20000 6.27000E+02 5.88853E+02   0.01008
  54.30000 6.23007E+02 5.85665E+02   0.00992
  54.40000 6.19100E+02 5.82543E+02   0.00976
  54.50000 6.15275E+02 5.79485E+02   0.00960
  54.60000 6.11531E+02 5.76489E+02   0.00945
  54.70000 6.07865E+02 5.73555E+02   0.00930
  54.80000 6.04277E+02 5.70680E+02   0.00915
  54.90000 6.00764E+02 5.67864E+02   0.00900
  55.00000 5.97325E+02 5.65105E+02   0.00885
  55.10000 5.93957E+02 5.62401E+02   0.00871
  55.20000 5.90659E+02 5.59752E+02   0.00857
  55.30000 5.87429E+02 5.57156E+02   0.00843
  55.40000 5.84266E+02 5.54612E+02   0.00830
  55.50000 5.81168E+02 5.52119E+02   0.00816
  55.60000 5.78133E+02 5.49676E+02   0.00803
  55.70000 5.75161E+02 5.47282E+02   0.00790
  55.80000 5.72250E+02 5.44935E+02   0.00777
  55.90000 5.69397E+02 5.42634E+02   0.00765
  56.00000 5.66603E+02 5.40379E+02   0.00752
  56.10000 5.63865E+02 5.38169E+02   0.00740
  56.20000 5.61183E+02 5.36002E+02   0.00728
  56.30000 5.58555E+02 5.33877E+02   0.00716
  56.40000 5.55980E+02 5.31794E+02   0.00705
  56.50000 5.53456E+02 5.29752E+02   0.00693
  56.60000 5.50983E+02 5.27750E+02   0.00682
  56.70000 5.48559E+02 5.25787E+02   0.00671
  56.80000 5.46184E+02 5.23862E+02   0.00660
  56.90000 5.43855E+02 5.21974E+02   0.00649
  57.00000 5.41573E+02 5.20123E+02   0.00638
  57.10000 5.39336E+02 5.18307E+02   0.00628
  57.20000 5.37143E+02 5.16527E+02   0.00618
  57.30000 5.34994E+02 5.14780E+02   0.00607
  57.40000 5.32887E+02 5.13068E+02   0.00598
  57.50000 5.30820E+02 5.11388E+02   0.00588
  57.60000 5.28795E+02 5.09740E+02   0.00578
  57.70000 5.26809E+02 5.08124E+02   0.00569
  57.80000 5.24861E+02 5.06539E+02   0.00559
  57.90000 5.22952E+02 5.04984E+02   0.00550
  58.00000 5.21079E+02 5.03458E+02   0.00541
  58.10000 5.19243E+02 5.01961E+02   0.00532
  58.20000 5.17443E+02 5.00493E+02   0.00523
  58.30000 5.15677E+02 4.99052E+02   0.00515
  58.40000 5.13945E+02 4.97639E+02   0.00506
  58.50000 5.12246E+02 4.96252E+02   0.00498
  58.60000 5.10580E+02 4.94891E+02   0.00490
  58.70000 5.08945E+02 4.93556E+02   0.00482
  58.80000 5.07342E+02 4.92246E+02   0.00474
  58.90000 5.05770E+02 4.90960E+02   0.00466
  59.00000 5.04227E+02 4.89698E+02   0.00458
  59.10000 5.02714E+02 4.88460E+02   0.00451
  59.20000 5.01230E+02 4.87245E+02   0.00443
  59.30000 4.99773E+02 4.86053E+02   0.00436
  59.40000 4.98345E+02 4.84883E+02   0.00428
  59.50000 4.96943E+02 4.83734E+02   0.00421
  59.60000 4.95567E+02 4.82607E+02   0.00414
  59.70000 4.94218E+02 4.81500E+02   0.00407
  59.80000 4.92893E+02 4.80414E+02   0.00401
  59.90000 4.91594E+02 4.79348E+02   0.00394
  60.00000 4.90319E+02 4.78302E+02   0.00388
  60.10000 4.89067E+02 4.77275E+02   0.00381
  60.20000 4.87839E+02 4.76267E+02   0.00375
  60.30000 4.86634E+02 4.75277E+02   0.00368
  60.40000 4.85452E+02 4.74306E+02   0.00362
  60.50000 4.84291E+02 4.73352E+02   0.00356
  60.60000 4.83152E+02 4.72415E+02   0.00350
  60.70000 4.82034E+02 4.71496E+02   0.00345
  60.80000 4.80936E+02 4.70594E+02   0.00339
  60.90000 4.79859E+02 4.69708E+02   0.00333
  61.00000 4.78802E+02 4.68838E+02   0.00328
  61.10000 4.77764E+02 4.67983E+02   0.00322
  61.20000 4.76745E+02 4.67145E+02   0.00317
  61.30000 4.75745E+02 4.66321E+02   0.00311
  61.40000 4.74764E+02 4.65513E+02   0.00306
  61.50000 4.73800E+02 4.64719E+02   0.00301
  61.60000 4.72854E+02 4.63939E+02   0.00296
  61.70000 4.71925E+02 4.63174E+02   0.00291
  61.80000 4.71013E+02 4.62422E+02   0.00286
  61.90000 4.70118E+02 4.61684E+02   0.00281
  62.00000 4.69239E+02 4.60959E+02   0.00277
  62.10000 4.68376E+02 4.60247E+02   0.00272
  62.20000 4.67529E+02 4.59548E+02   0.00267
  62.30000 4.66697E+02 4.58861E+02   0.00263
  62.40000 4.65880E+02 4.58187E+02   0.00259
  62.50000 4.65078E+02 4.57524E+02   0.00254
  62.60000 4.64290E+02 4.56874E+02   0.00250
  62.70000 4.63516E+02 4.56235E+02   0.00246
  62.80000 4.62757E+02 4.55607E+02   0.00242
  62.90000 4.62011E+02 4.54991E+02   0.00238
  63.00000 4.61279E+02 4.54386E+02   0.00234
  63.10000 4.60559E+02 4.53791E+02   0.00230
  63.20000 4.59853E+02 4.53207E+02   0.00226
  63.30000 4.59159E+02 4.52634E+02   0.00222
  63.40000 4.58478E+02 4.52070E+02   0.00218
  63.50000 4.57809E+02 4.51517E+02   0.00214
  63.60000 4.57152E+02 4.50973E+02   0.00211
  63.70000 4.56506E+02 4.50439E+02   0.00207
  63.80000 4.55872E+02 4.49914E+02   0.00204
  63.90000 4.55249E+02 4.49399E+02   0.00200
  64.00000 4.54638E+02 4.48892E+02   0.00197
  64.10000 4.54037E+02 4.48395E+02   0.00194
  64.20000 4.53447E+02 4.47906E+02   0.00190
  64.30000 4.52867E+02 4.47426E+02   0.00187
  64.40000 4.52298E+02 4.46954E+02   0.00184
  64.50000 4.51738E+02 4.46491E+02   0.00181
  64.60000 4.51189E+02 4.46036E+02   0.00178
  64.70000 4.50649E+02 4.45588E+02   0.00175
  64.80000 4.50119E+02 4.45149E+02   0.00172
  64.90000 4.49598E+02 4.44717E+02   0.00169
  65.00000 4.49086E+02 4.44293E+02   0.00166
  65.10000 4.48583E+02 4.43876E+02   0.00163
  65.20000 4.48089E+02 4.43466E+02   0.00160
  65.30000 4.47604E+02 4.43064E+02   0.00158
  65.40000 4.47127E+02 4.42668E+02   0.00155
  65.50000 4.46659E+02 4.42279E+02   0.00152
  65.60000 4.46198E+02 4.41898E+02   0.00150
  65.70000 4.45746E+02 4.41522E+02   0.00147
  65.80000 4.45302E+02 4.41153E+02   0.00145
  65.90000 4.44865E+02 4.40791E+02   0.00142
  66.00000 4.44436E+02 4.40435E+02   0.00140
  66.10000 4.44014E+02 4.40085E+02   0.00137
  66.20000 4.43600E+02 4.39741E+02   0.00135
  66.30000 4.43193E+02 4.39403E+02   0.00133
  66.40000 4.42793E+02 4.39071E+02   0.00130
  66.50000 4.42400E+02 4.38744E+02   0.00128
  66.60000 4.42013E+02 4.38423E+02   0.00126
  66.70000 4.41633E+02 4.38108E+02   0.00124
  66.80000 4.41260E+02 4.37798E+02   0.00122
  66.90000 4.40893E+02 4.37493E+02   0.00119
  67.00000 4.40533E+02 4.37193E+02   0.00117
  67.10000 4.40179E+02 4.36899E+02   0.00115
  67.20000 4.39831E+02 4.36610E+02   0.00113
  67.30000 4.39488E+02 4.36325E+02   0.00111
  67.40000 4.39152E+02 4.36046E+02   0.00109
  67.50000 4.38821E+02 4.35771E+02   0.00108
  67.60000 4.38496E+02 4.35500E+02   0.00106
  67.70000 4.38177E+02 4.35235E+02   0.00104
  67.80000 4.37863E+02 4.34974E+02   0.00102
  67.90000 4.37554E+02 4.34717E+02   0.00100
  68.00000 4.37251E+02 4.34465E+02   0.00099
  68.10000 4.36952E+02 4.34216E+02   0.00097
  68.20000 4.36659E+02 4.33972E+02   0.00095
  68.30000 4.36371E+02 4.33733E+02   0.00093
  68.40000 4.36087E+02 4.33497E+02   0.00092
  68.50000 4.35808E+02 4.33265E+02   0.00090
  68.60000 4.35534E+02 4.33037E+02   0.00089
  68.70000 4.35265E+02 4.32812E+02   0.00087
  68.80000 4.35000E+02 4.32592E+02   0.00086
  68.90000 4.34739E+02 4.32375E+02   0.00084
  69.00000 4.34483E+02 4.32162E+02   0.00083
  69.10000 4.34231E+02 4.31952E+02   0.00081
  69.20000 4.33983E+02 4.31746E+02   0.00080
  69.30000 4.33740E+02 4.31543E+02   0.00078
  69.40000 4.33500E+02 4.31344E+02   0.00077
  69.50000 4.33265E+02 4.31147E+02   0.00075
  69.60000 4.33033E+02 4.30955E+02   0.00074
  69.70000 4.32805E+02 4.30765E+02   0.00073
  69.80000 4.32581E+02 4.30578E+02   0.00071
  69.90000 4.32360E+02 4.30394E+02   0.00070
  70.00000 4.32143E+02 4.30214E+02   0.00069
  70.10000 4.31930E+02 4.30036E+02   0.00068
  70.20000 4.31720E+02 4.29861E+02   0.00066
  70.30000 4.31513E+02 4.29689E+02   0.00065
  70.40000 4.31310E+02 4.29520E+02   0.00064
  70.50000 4.31110E+02 4.29353E+02   0.00063
  70.60000 4.30913E+02 4.29189E+02   0.00062
  70.70000 4.30720E+02 4.29028E+02   0.00061
  70.80000 4.30529E+02 4.28869E+02   0.00059
  70.90000 4.30342E+02 4.28713E+02   0.00058
  71.00000 4.30157E+02 4.28559E+02   0.00057
  71.10000 4.29976E+02 4.28408E+02   0.00056
  71.20000 4.29797E+02 4.28259E+02   0.00055
  71.30000 4.29621E+02 4.28112E+02   0.00054
  71.40000 4.29448E+02 4.27968E+02   0.00053
  71.50000 4.29278E+02 4.27826E+02   0.00052
  71.60000 4.29110E+02 4.27686E+02   0.00051
  71.70000 4.28945E+02 4.27549E+02   0.00050
  71.80000 4.28782E+02 4.27413E+02   0.00049
  71.90000 4.28622E+02 4.27279E+02   0.00048
  72.00000 4.28464E+02 4.27148E+02   0.00047
  72.10000 4.28309E+02 4.27018E+02   0.00046
  72.20000 4.28156E+02 4.26891E+02   0.00046
  72.30000 4.28005E+02 4.26765E+02   0.00045
  72.40000 4.27857E+02 4.26642E+02   0.00044
  72.50000 4.27711E+02 4.26520E+02   0.00043
  72.60000 4.27567E+02 4.26400E+02   0.00042
  72.70000 4.27425E+02 4.26281E+02   0.00041
  72.80000 4.27285E+02 4.26165E+02   0.00040
  72.90000 4.27147E+02 4.26050E+02   0.00040
  73.00000 4.27012E+02 4.25937E+02   0.00039
  73.10000 4.26878E+02 4.25825E+02   0.00038
  73.20000 4.26746E+02 4.25715E+02   0.00037
  73.30000 4.26616E+02 4.25607E+02   0.00036
  73.40000 4.26488E+02 4.25500E+02   0.00036
  73.50000 4.26362E+02 4.25394E+02   0.00035
  73.60000 4.26237E+02 4.25290E+02   0.00034
  73.70000 4.26114E+02 4.25188E+02   0.00033
  73.80000 4.25993E+02 4.25087E+02   0.00033
  73.90000 4.25873E+02 4.24987E+02   0.00032
  74.00000 4.25756E+02 4.24889E+02   0.00031
  74.10000 4.25639E+02 4.24792E+02   0.00031
  74.20000 4.25524E+02 4.24696E+02   0.00030
  74.30000 4.25411E+02 4.24601E+02   0.00029
  74.40000 4.25299E+02 4.24508E+02   0.00029
  74.50000 4.25189E+02 4.24416E+02   0.00028
  74.60000 4.25080E+02 4.24325E+02   0.00027
  74.70000 4.24972E+02 4.24235E+02   0.00027
  74.80000 4.24866E+02 4.24147E+02   0.00026
  74.90000 4.24761E+02 4.24059E+02   0.00025
  75.00000 4.24658E+02 4.23972E+02   0.00025
  75.10000 4.24555E+02 4.23887E+02   0.00024
  75.20000 4.24454E+02 4.23802E+02   0.00024
  75.30000 4.24354E+02 4.23719E+02   0.00023
  75.40000 4.24255E+02 4.23636E+02   0.00022
  75.50000 4.24157E+02 4.23555E+02   0.00022
  75.60000 4.24061E+02 4.23474E+02   0.00021
  75.70000 4.23965E+02 4.23394E+02   0.00021
  75.80000 4.23871E+02 4.23316E+02   0.00020
  75.90000 4.23777E+02 4.23237E+02   0.00020
  76.00000 4.23685E+02 4.23160E+02   0.00019
  76.10000 4.23593E+02 4.23084E+02   0.00018
  76.20000 4.23503E+02 4.23008E+02   0.00018
  76.30000 4.23413E+02 4.22933E+02   0.00017
  76.40000 4.23324E+02 4.22859E+02   0.00017
  76.50000 4.23236E+02 4.22785E+02   0.00016
  76.60000 4.23149E+02 4.22713E+02   0.00016
  76.70000 4.23062E+02 4.22641E+02   0.00015
  76.80000 4.22977E+02 4.22569E+02   0.00015
  76.90000 4.22892E+02 4.22498E+02   0.00014
  77.00000 4.22808E+02 4.22428E+02   0.00014
  77.10000 4.22724E+02 4.22358E+02   0.00013
  77.20000 4.22642E+02 4.22289E+02   0.00013
  77.30000 4.22559E+02 4.22220E+02   0.00012
  77.40000 4.22478E+02 4.22152E+02   0.00012
  77.50000 4.22397E+02 4.22085E+02   0.00011
  77.60000 4.22317E+02 4.22018E+02   0.00011
  77.70000 4.22237E+02 4.21951E+02   0.00010
  77.80000 4.22158E+02 4.21885E+02   0.00010
  77.90000 4.22079E+02 4.21819E+02   0.00009
  78.00000 4.22000E+02 4.21754E+02   0.00009
  78.10000 4.21923E+02 4.21689E+02   0.00009
  78.20000 4.21845E+02 4.21624E+02   0.00008
  78.30000 4.21768E+02 4.21560E+02   0.00008
  78.40000 4.21692E+02 4.21496E+02   0.00007
  78.50000 4.21615E+02 4.21432E+02   0.00007
  78.60000 4.21539E+02 4.21368E+02   0.00006
  78.70000 4.21464E+02 4.21305E+02   0.00006
  78.80000 4.21389E+02 4.21242E+02   0.00005
  78.90000 4.21314E+02 4.21180E+02   0.00005
  79.00000 4.21239E+02 4.21117E+02   0.00004
  79.10000 4.21164E+02 4.21055E+02   0.00004
  79.20000 4.21090E+02 4.20993E+02   0.00004
  79.30000 4.21016E+02 4.20931E+02   0.00003
  79.40000 4.20942E+02 4.20869E+02   0.00003
  79.50000 4.20868E+02 4.20807E+02   0.00002
  79.60000 4.20794E+02 4.20746E+02   0.00002
  79.70000 4.20721E+02 4.20684E+02   0.00001
  79.80000 4.20647E+02 4.20623E+02   0.00001
  79.90000 4.20573E+02 4.20561E+02   0.00000
  80.00000 4.20500E+02 4.20500E+02   0.00000
